Track Name,Artist,Streams,URL,Number of Appearnaces in the Top 200,ID,Tempo,Key,Duration,Loudness,Time Signature,Number of Samples
Truth Hurts,Lizzo,9099342,https://open.spotify.com/track/4HFpIAtiojlAuYNmITpYGn,1,4HFpIAtiojlAuYNmITpYGn,158.087,4,173.32516,-3.046,4,3821820
AYA,Murda,4848177,https://open.spotify.com/track/4IJEw3fDvS6XF4sDc3bvjK,1,4IJEw3fDvS6XF4sDc3bvjK,180.059,5,196.58331,-4.344,4,4334662
Happy Now,Zedd,4127591,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,1,4keoy2fqgwGnbWlm3ZVZFa,88.335,4,207.02985,-5.128,3,4565008
Allergic,Post Malone,17176868,https://open.spotify.com/track/4LIbjDbLweGCrHVw8QbMSb,1,4LIbjDbLweGCrHVw8QbMSb,144.968,0,156.89333,-3.694,4,3459498
Born To Be Yours,Kygo,4009944,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc,1,4M3FO0ji6Lc8vwD1sgf1nc,114.02,3,193.32,-5.808,4,4262706
TIC TOC,6ix9ine,5174217,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,1,4m5Cd9kAbIxg6t9sMrQWtk,142.027,6,135.73941,-6.646,4,2993054
"Baby, It's Cold Outside",Dean Martin,7581289,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,1,4MrfQL4TYQXJBlZYpAHTuE,130.036,0,143.73334,-16.093,3,3169320
How Bout Now,Drake,4700841,https://open.spotify.com/track/4n4BflhWjCHIxrI4v7Xt9s,1,4n4BflhWjCHIxrI4v7Xt9s,122.062,1,235.56644,-8.364,4,5194240
C7osure (You Like),Lil Nas X,5707923,https://open.spotify.com/track/4no0eHn4fEB7tN1yZSXMma,1,4no0eHn4fEB7tN1yZSXMma,133.989,8,148.65334,-5.515,4,3277806
Jingle Bells (feat. The Puppini Sisters),Michael Bublé,6854610,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x,1,4qBejt9FeqLI9blHI1Nq1x,122.945,5,159.97333,-5.914,3,3527412
Price On My Head (feat. The Weeknd),NAV,6755123,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,1,4RbbzNY4MEcgzewYWkIsGu,74.949,6,217.77596,-6.104,4,4801960
Winter Wonderland,Tony Bennett,8728038,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ,1,4ricyQVd20UQde1jpXCSuJ,114.993,0,133.86667,-14.152,4,2951760
Royal Rumble,Kalazh44,6327655,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y,1,4Rif4wqdvzy84dhP1apC4Y,126.881,1,245.0,-3.161,5,5402250
Internet,Post Malone,11850920,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6,1,4RzpCjByV1NWUGKVQGuej6,74.013,0,123.38667,-6.071,4,2720676
Irina Shayk,Ufo361,4567010,https://open.spotify.com/track/4Sokm1cWK36H2WctWWRGf1,1,4Sokm1cWK36H2WctWWRGf1,74.869,2,147.45155,-9.504,4,3251307
Carol of the Bells,Mykola Dmytrovych Leontovych,7362398,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,1,4tHqQMWSqmL6YjXwsqthDI,46.718,8,85.26667,-22.507,4,1880130
Sleigh Ride,Ella Fitzgerald,6639061,https://open.spotify.com/track/4ukUoXLuFzMixyZyabSGc4,1,4ukUoXLuFzMixyZyabSGc4,154.759,1,175.98666,-12.472,4,3880506
Circles,Post Malone,32068232,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG,1,4VginDwYTP2eaHJzO0QMjG,120.003,0,214.90668,-3.537,4,4738692
1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),Ed Sheeran,8285363,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE,1,4vIKzWqtn44umal5jXq4wE,98.001,8,212.30667,-5.548,4,4681362
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,24239608,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy,1,4VqTRBvYg0z8C4nsl4Hupy,89.96,2,157.56,-4.368,4,3474198
Trust Issues,Drake,4517847,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,1,4Wjhj0WjkyECccfHVIgaTq,89.177,11,281.51874,-5.456,3,6207488
Myself,Post Malone,12555928,https://open.spotify.com/track/4YgtN1HasxdDlrrZIggYxn,1,4YgtN1HasxdDlrrZIggYxn,163.882,0,158.12,-4.234,4,3486546
Stay (Don't Go Away) [feat. Raye],David Guetta,5603130,https://open.spotify.com/track/4YhN72dRYL2Z3MsaKyT7rS,1,4YhN72dRYL2Z3MsaKyT7rS,119.865,9,185.9429,-5.68,4,4100041
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,27875018,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09,1,4Yq3XUNfWrAPWuB94qkC09,139.919,1,229.57333,-2.665,4,5062092
Wieso tust Du dir das an?,Apache 207,9013009,https://open.spotify.com/track/4zj2FEHN6Hw6a5vqN70PvL,1,4zj2FEHN6Hw6a5vqN70PvL,133.975,6,177.46667,-7.011,4,3913140
Ring Ring (with Rvssian feat. Clever),Juice WRLD,4571412,https://open.spotify.com/track/4zxpssj8DyrfZcEUSUiNxG,1,4zxpssj8DyrfZcEUSUiNxG,160.073,0,171.81673,-4.421,4,3788559
Show Yourself,Idina Menzel,5332232,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ,1,50WeOnXhM1H7AZEeIDoWfZ,123.419,6,260.90668,-7.073,4,5752992
Circles,Post Malone,43379405,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg,1,51MMC5DogGZAnHil5HQAXg,120.042,0,215.28,-3.497,4,4746924
IGOR'S THEME,"Tyler, The Creator",10282645,https://open.spotify.com/track/51RN0kzWd7xeR4th5HsEtW,1,51RN0kzWd7xeR4th5HsEtW,163.1,10,200.69333,-7.371,4,4425288
MAMACITA,Tyga,5120047,https://open.spotify.com/track/51wFQM8W0YfXTmHusXUr5i,1,51wFQM8W0YfXTmHusXUr5i,101.046,6,202.65334,-4.961,4,4468506
I Tuoi Particolari,Ultimo,6106434,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6,1,524euygKKFWurhvIdSrkg6,135.884,0,219.9394,-5.682,4,4849664
Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,5746830,https://open.spotify.com/track/53rkN7z3bKorDSIxDvqXNt,1,53rkN7z3bKorDSIxDvqXNt,129.978,1,268.79428,-4.727,4,5926914
Hallelujah,Pentatonix,7258363,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,1,550rQQCGkrTzvp4SfpOPzx,118.669,7,268.96,-7.385,4,5930568
ON OFF (feat. Maître Gims),SHIRIN DAVID,6568819,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1,1,554Ip3S1rbeES9TNWXGoK1,105.15,9,191.60834,-10.247,4,4224964
Pure Cocaine,Lil Baby,4551148,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,1,577YBGuskWkVDCxZrLRB4v,127.05,10,154.02396,-6.071,4,3396228
Goteo,Duki,4694525,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,1,57kdZIOAaolxAjB67d2yU3,108.287,1,164.45796,-3.725,3,3626298
Die For Me (feat. Future & Halsey),Post Malone,22378443,https://open.spotify.com/track/59PYPDxTbqJpiGfyogPb5h,1,59PYPDxTbqJpiGfyogPb5h,145.01,0,245.26666,-2.848,4,5408130
I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",6446838,https://open.spotify.com/track/5A0M6B0RBSXSNWv0wcppZ9,1,5A0M6B0RBSXSNWv0wcppZ9,142.952,8,161.2,-9.814,4,3554460
SUGA's Interlude,Halsey,6288633,https://open.spotify.com/track/5a0nHa7F4S9hb0Zi0zLS8w,1,5a0nHa7F4S9hb0Zi0zLS8w,153.836,0,138.2049,-6.88,4,3047418
Right Back,Khalid,6578507,https://open.spotify.com/track/5A1w94uzc1kO1Zhe8WWxC3,1,5A1w94uzc1kO1Zhe8WWxC3,97.038,5,215.22667,-9.918,4,4745748
NENENE,Fero47,4507145,https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU,1,5AiqL0ezAAauDuVK5EJvXU,130.004,6,183.13333,-4.831,4,4038090
Intro,Khalid,5650733,https://open.spotify.com/track/5BfMJ6iytQnu1r7iiCYSXe,1,5BfMJ6iytQnu1r7iiCYSXe,79.556,0,213.25333,-9.725,4,4702236
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6476030,https://open.spotify.com/track/5BRUlCrkTljRTux8BUPUDp,1,5BRUlCrkTljRTux8BUPUDp,96.158,11,212.5,-4.284,4,4685625
I Wanna Rock (feat. Gunna),G-Eazy,5463248,https://open.spotify.com/track/5bzaS5tAni5oUpW7bWVdtY,1,5bzaS5tAni5oUpW7bWVdtY,100.038,10,163.38667,-3.801,4,3602676
Maman ne le sait pas (feat. Niska),Ninho,5971496,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,1,5c2HadbVTsMKjja4gohEFI,145.008,7,203.30109,-5.944,4,4482789
Confessions of a Dangerous Mind,Logic,6662540,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA,1,5CE0V7z1ePOZQNJNpWxYGA,141.971,7,284.08,-4.097,4,6263964
Billie Jean,Michael Jackson,4287429,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,1,5ChkMS8OtdzJeqyybCc9R5,117.046,11,293.82666,-3.051,4,6478878
Broke Leg (with Quavo & Tyga),Tory Lanez,4936877,https://open.spotify.com/track/5CKtlUULFD5aPVX4PL02H6,1,5CKtlUULFD5aPVX4PL02H6,99.975,1,165.6049,-3.4,4,3651588
Way To Break My Heart (feat. Skrillex),Ed Sheeran,7898725,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB,1,5d1rmWWF1725tnYjq6rMDB,170.125,1,190.29333,-6.298,4,4195968
Heartbeat (BTS World Original Soundtrack),BTS,5512091,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb,1,5EgYDyMDCi8X0zDydTF7Rb,170.094,5,253.3039,-4.306,4,5585351
Canyon Moon,Harry Styles,7426859,https://open.spotify.com/track/5IhzJOXNE7ki0IIJbZbnGq,1,5IhzJOXNE7ki0IIJbZbnGq,94.022,2,189.78667,-7.14,4,4184796
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,5459089,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es,1,5j1yOqWONR9T6l43AzJ6Es,92.958,1,185.80644,-8.513,3,4097032
Tú No Amas,Mambo Kingz,4492902,https://open.spotify.com/track/5J64qSSq0VZuh0CiI9o9Nq,1,5J64qSSq0VZuh0CiI9o9Nq,140.057,11,273.32144,-5.889,4,6026738
To Be So Lonely,Harry Styles,9501546,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z,1,5JiH89mHrv9oWHlD0T326z,104.959,0,192.08,-7.269,4,4235364
Bounce Back,Little Mix,5235720,https://open.spotify.com/track/5KPKjcE2trO2hBWRzkb2Mo,1,5KPKjcE2trO2hBWRzkb2Mo,103.021,10,160.55179,-4.115,4,3540167
RNP (feat. Anderson .Paak),Cordae,4557573,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,1,5lw8Mgb4LyhriPIC86gV6e,196.043,9,175.8279,-4.696,4,3877005
Chang,PNL,4562549,https://open.spotify.com/track/5n9NAd0Y5OUeOGU0nVtLua,1,5n9NAd0Y5OUeOGU0nVtLua,94.032,8,314.3674,-9.482,4,6931801
All Day And Night,Jax Jones,4444521,https://open.spotify.com/track/5naYe7rLMZcLfO1DKg48MK,1,5naYe7rLMZcLfO1DKg48MK,121.924,1,169.46667,-4.107,4,3736740
"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,7300443,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,1,5Q2P43CJra0uRAogjHyJDK,113.998,1,173.56,-4.776,4,3826998
Kick It,BLACKPINK,4745140,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr,1,5R0cvR5BMFkLomChhmcCzr,124.949,1,191.22571,-3.647,4,4216527
Who Do You Love,The Chainsmokers,4450945,https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx,1,5rAtoPMDrOFN5wLdM6YmRx,140.029,3,228.21474,-6.19,4,5032135
Harder (with Bebe Rexha),Jax Jones,4484835,https://open.spotify.com/track/5RgBnDtHKFHgtVdqabjGE3,1,5RgBnDtHKFHgtVdqabjGE3,104.017,5,159.76,-3.027,4,3522708
Icy (feat. Gucci Mane),Logic,5327833,https://open.spotify.com/track/5sCwso3aURYAdieWEFI1nE,1,5sCwso3aURYAdieWEFI1nE,151.99,7,265.26666,-4.866,4,5849130
Put It All on Me (feat. Ella Mai),Ed Sheeran,8921516,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla,1,5T03itPFOPGGkvVPvPiyla,101.007,7,197.09332,-8.306,4,4345908
ARE WE STILL FRIENDS?,"Tyler, The Creator",6525455,https://open.spotify.com/track/5TxRUOsGeWeRl3xOML59Ai,1,5TxRUOsGeWeRl3xOML59Ai,187.308,10,265.48,-8.025,3,5853834
Love song,Lana Del Rey,5187928,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe,1,5tyMJlMqaggzvuX7TtlrTe,134.238,9,229.32553,-16.529,4,5056628
Best Part of Me (feat. YEBBA),Ed Sheeran,10310313,https://open.spotify.com/track/5ug4vqGZ3eisGhY1IsziNX,1,5ug4vqGZ3eisGhY1IsziNX,81.657,2,243.26666,-8.367,4,5364030
Hear Me Calling,Juice WRLD,7434728,https://open.spotify.com/track/5UYK9MervBCROg8AHNeEIy,1,5UYK9MervBCROg8AHNeEIy,177.943,10,189.97737,-3.546,4,4189001
Winter Wonderland,Bing Crosby,5686732,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ,1,5VEuraNSVxMTzDTtrmL3lQ,125.526,3,144.82668,-12.335,4,3193428
"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,5421875,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,1,5WnfnSpuNEGXyEt78PBA6d,120.749,7,217.86667,-6.312,4,4803960
Jopping,SuperM,5421847,https://open.spotify.com/track/5WrEilrRI5cIW0DxMvQYPZ,1,5WrEilrRI5cIW0DxMvQYPZ,123.024,10,251.29333,-3.425,4,5541018
What A Time (feat. Niall Horan),Julia Michaels,4516584,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,1,5WtfUKzXircvW8l5aaVZWT,132.854,0,173.30667,-6.184,4,3821412
No Brainer,DJ Khaled,4318986,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,1,5WvAo7DNuPRmk4APhdPzi8,135.702,0,260.0,-4.706,5,5733000
Last Christmas,Ariana Grande,6305253,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ,1,5xDrO9DEDJGUQGfyoHvgDJ,205.945,2,203.65334,-2.763,4,4490556
Harami,Samra,6683836,https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug,1,5xIODxqlpUnRVA9ewZUCug,86.692,6,182.52231,-4.839,4,4024617
A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,6233222,https://open.spotify.com/track/5XkyZyKMdFungjDb9cUKc3,1,5XkyZyKMdFungjDb9cUKc3,105.008,8,205.01959,-7.387,4,4520682
Little Saint Nick - 1991 Remix,The Beach Boys,6186790,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,1,5xlS0QkVrSH7ssEbBgBzbM,130.594,11,118.84,-9.336,4,2620422
fuck 3x,tha Supreme,4777307,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7,1,5YxP1CkunbhUQVvctFOHa7,180.082,5,161.2663,-5.472,4,3555922
Tricheur,Nekfeu,5716607,https://open.spotify.com/track/5ZwRTJD1bTACtIuW5Iibnu,1,5ZwRTJD1bTACtIuW5Iibnu,138.142,1,248.46667,-7.984,4,5478690
Nevermind,Dennis Lloyd,4016855,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,1,63SevszngYpZOwf63o61K4,99.977,5,156.6,-8.339,4,3453030
KEIN SCHLAF,Nimo,6818219,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3,1,6416zJN0FGPmh1Ph4BH2h3,174.049,11,200.49333,-5.608,4,4420878
Letzte Träne,Kontra K,5068278,https://open.spotify.com/track/64A5aseVdsvdNOjobGQclN,1,64A5aseVdsvdNOjobGQclN,134.029,8,175.9224,-5.087,4,3879089
Mile High,James Blake,5687330,https://open.spotify.com/track/64ydkbrt0xhdJXRaam06Mc,1,64ydkbrt0xhdJXRaam06Mc,114.941,6,193.6,-9.854,4,4268880
"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,4426272,https://open.spotify.com/track/660eekzsNZ7sdATvfIsAkR,1,660eekzsNZ7sdATvfIsAkR,104.906,8,195.42857,-6.264,4,4309200
Do You Remember,Chance the Rapper,5052724,https://open.spotify.com/track/67xBtV07CC73eFw7z5oCvU,1,67xBtV07CC73eFw7z5oCvU,159.824,6,236.68562,-6.328,4,5218918
NO HALO,BROCKHAMPTON,5449702,https://open.spotify.com/track/694vvR5o19xHPhhJ5QdLN7,1,694vvR5o19xHPhhJ5QdLN7,165.192,4,259.74667,-7.034,4,5727414
bad vibes forever,XXXTENTACION,5861200,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX,1,69dXVFCMiz3SL1L7M24NdX,129.874,8,150.47523,-5.153,4,3317979
Huracan,Samra,7109307,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,1,6AFIVhbJLR7YVvW9fLFMu1,170.072,2,182.23805,-5.192,4,4018349
I Know,Post Malone,6125747,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,1,6b2mfHMqWCA74XmUuVJm8r,102.94,1,141.41333,-5.671,4,3118164
WHAT'S GOOD,"Tyler, The Creator",9062349,https://open.spotify.com/track/6bOkaEXc5CopinGazSLokx,1,6bOkaEXc5CopinGazSLokx,118.227,1,205.62666,-6.553,4,4534068
Puta Madre,RAF Camora,4311097,https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p,1,6cHxkkZ3TZUKsjd13pIO1p,125.974,2,209.0322,-6.218,4,4609160
Contando Lunares (feat. Cruz Cafuné),Don Patricio,4784115,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4,1,6Cs7b9bu3fy5XhMwBA9Tz4,105.935,4,219.66667,-10.481,4,4843650
"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,5381713,https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x,1,6Dq8FZrvx9S28iyaKSwn9x,94.9,10,255.10155,-3.684,4,5624989
BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,6253600,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM,1,6EbduYTr62sSzvl36wWiFM,92.469,1,209.12,-5.35,4,4611096
Hold The Line (feat. A R I Z O N A),Avicii,4960503,https://open.spotify.com/track/6EBlOYNcZ8MrdEov9lEdV6,1,6EBlOYNcZ8MrdEov9lEdV6,98.045,9,171.7857,-7.005,4,3787875
The greatest,Lana Del Rey,4637597,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL,1,6ERZ30cRjVWGtVLhczX9aL,78.494,2,300.361,-12.379,3,6622960
Paradise,Khalid,5327027,https://open.spotify.com/track/6fOOKqQWcSy33ApU1wqkkW,1,6fOOKqQWcSy33ApU1wqkkW,75.046,11,173.65334,-9.558,4,3829056
when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,5608650,https://open.spotify.com/track/6H7fWtwEUHVfTyZD7zeG4w,1,6H7fWtwEUHVfTyZD7zeG4w,117.354,10,232.83742,-10.27,3,5134065
Deux frères,PNL,5076867,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7,1,6hzi3AGB39FjxFqcjgbWs7,112.019,7,247.45973,-7.063,4,5456487
Almeda,Solange,4746650,https://open.spotify.com/track/6IAgarq2wDeYzpsY2Kx0Hw,1,6IAgarq2wDeYzpsY2Kx0Hw,110.015,1,236.12,-5.296,4,5206446
Surf (feat. Gunna),Young Thug,4548335,https://open.spotify.com/track/6igOR5QCn09zAVF2ikZjsV,1,6igOR5QCn09zAVF2ikZjsV,140.987,0,184.09332,-8.053,4,4059258
"Sunflower, Vol. 6",Harry Styles,9140938,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0,1,6iYMfxznTBlcVOgRHab2W0,160.02,7,221.82668,-6.904,4,4891278
Jerry Sprunger (with T-Pain),Tory Lanez,6740180,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg,1,6JsHgIkMYHcbNtKfsal2Mg,100.011,0,233.54608,-5.331,4,5149691
Heart Upon My Sleeve (feat. Imagine Dragons),Avicii,5124825,https://open.spotify.com/track/6kXNnS7JJz0nAv4XEwEmQJ,1,6kXNnS7JJz0nAv4XEwEmQJ,126.06,4,254.16562,-5.983,3,5604352
"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",DJ Snake,4931256,https://open.spotify.com/track/6mCqxnyOhr4tHMbRbQL4Yn,1,6mCqxnyOhr4tHMbRbQL4Yn,119.945,2,248.04349,-4.049,4,5469359
Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,7594957,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,1,6MF4tRr5lU8qok8IKaFOBE,138.672,0,202.04,-6.441,4,4454982
Higher (feat. Nipsey Hussle & John Legend),DJ Khaled,6818858,https://open.spotify.com/track/6O10oTtZIZ4DkkUqyfCbrR,1,6O10oTtZIZ4DkkUqyfCbrR,83.655,7,176.87497,-1.996,4,3900093
Mariners Apartment Complex,Lana Del Rey,5308425,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P,1,6OG05bPAwUuV3OMvy2Vy1P,75.962,9,247.15012,-12.668,4,5449660
HeMotions,Juice WRLD,5303405,https://open.spotify.com/track/6phY2gnvf9WwCiXlLMQOY3,1,6phY2gnvf9WwCiXlLMQOY3,163.938,2,187.21143,-7.194,4,4128012
Feel It Still,Portugal. The Man,4221541,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,1,6QgjcU0zLnzq5OrUoSZ3OK,79.028,1,163.25333,-5.115,4,3599736
Make It To Christmas,Alessia Cara,5905949,https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj,1,6RS6rcjnWrdfVuu2U2W2dj,77.072,2,211.01334,-7.87,4,4652844
She,Harry Styles,9763034,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs,1,6SQLk9HSNketfgs2AyIiMs,140.026,0,362.65332,-5.942,3,7996506
CUIDAO POR AHÍ,J Balvin,5064508,https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,1,6SYSu569pfYdkDT9A5lZqi,90.98,4,198.32,-2.979,4,4372956
Numb Numb Juice,ScHoolboy Q,4521288,https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0,1,6tByydPskASjm9jTPkNQq0,156.958,1,107.14667,-6.015,4,2362584
SUGAR,BROCKHAMPTON,4370779,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1,6U0FIYXCQ3TGrk4tFpLrEA,122.973,1,204.53333,-8.212,4,4509960
"SPIRIT - From Disney's ""The Lion King""",Beyoncé,4956421,https://open.spotify.com/track/6ucmgsair6pvRYfwgvI6e0,1,6ucmgsair6pvRYfwgvI6e0,78.797,5,277.03003,-8.096,4,6108512
Enemies (feat. DaBaby),Post Malone,25861671,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR,1,6UFEJuDXQMWhL5UH5f9fUR,76.388,6,196.76,-4.169,4,4338558
Love Me More,Trippie Redd,5675358,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf,1,6uYgCE2OEulOw5zhHvZsHf,83.381,10,143.71255,-5.853,4,3168862
Unholy,Miley Cyrus,5136834,https://open.spotify.com/track/6vjymPak0JRQC2P84XlI9t,1,6vjymPak0JRQC2P84XlI9t,141.983,4,130.18668,-4.679,4,2870616
Fine Line,Harry Styles,8074919,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9,1,6VzcQuzTNTMFnJ6rBSaLH9,120.996,2,377.96,-8.5,4,8334018
Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,9920697,https://open.spotify.com/track/6woeVu3fVMflqen1t4N6pg,1,6woeVu3fVMflqen1t4N6pg,136.02,1,114.13333,-5.996,4,2516640
Chicken Noodle Soup (feat. Becky G),j-hope,5933462,https://open.spotify.com/track/6wyr4ReB05D9sJB1Rsmcqo,1,6wyr4ReB05D9sJB1Rsmcqo,97.053,2,235.49701,-4.081,4,5192709
God Is,Kanye West,12735722,https://open.spotify.com/track/6xRWoYwfwIKnT8bQGzKbxR,1,6xRWoYwfwIKnT8bQGzKbxR,105.037,1,203.14104,-3.867,4,4479260
Vintage,RIN,4947824,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm,1,6xwI9R3ZHT9nWtSYvffYQm,159.959,0,167.21706,-4.934,4,3687136
Whip (feat. Travis Scott),2 Chainz,5624406,https://open.spotify.com/track/6Z4rmc0uujCpl8yXe3yjgI,1,6Z4rmc0uujCpl8yXe3yjgI,121.949,7,226.6,-7.428,4,4996530
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,5607349,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,1,6ztvsy3C6hPjVg9j4x1XKJ,92.958,1,185.80644,-8.513,3,4097032
All Night (BTS World Original Soundtrack) [Pt. 3],BTS,4788723,https://open.spotify.com/track/70sKIAQgaVN2zWEEyOpyMZ,1,70sKIAQgaVN2zWEEyOpyMZ,120.042,5,216.87357,-4.766,4,4782062
COLT,Samra,6342388,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb,1,76IVpz47q3ghkxoUeTTEKb,90.089,9,179.81274,-6.168,4,3964871
Hollywood's Bleeding,Post Malone,28946369,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9,1,77Y7tccX9Hx5iClDr39uy9,130.218,4,156.26666,-3.206,4,3445680
Start Wit Me (feat. Gunna),Roddy Ricch,5129252,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1,7A20WnLkjtZU2d7hIB6Ziu,130.029,4,158.69167,-8.054,4,3499151
ODIO,J Balvin,5355710,https://open.spotify.com/track/7alOsNr36sJ8CyOEP4aILq,1,7alOsNr36sJ8CyOEP4aILq,139.99,6,270.4,-3.838,4,5962320
Saint-Tropez,Post Malone,30900415,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV,1,7C39RtGhnEw7cyf0Pyw7PV,132.113,0,150.86667,-3.618,4,3326610
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,24372634,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,1,7dbka99KTWke5o9hRp0JoB,89.913,2,158.04,-5.574,4,3484782
Aute Cuture,ROSALÍA,6233484,https://open.spotify.com/track/7dQFpbs34ufIEU745DVclf,1,7dQFpbs34ufIEU745DVclf,99.981,7,147.62639,-6.991,4,3255162
